new_idx,new_file,new_instance_id,source_buffer,source_local_idx,old_file,old_instance_id,instance_type,time_window_type,global_value
1294,solomon_dataset_1294_C_narrow_1777582045.txt,solomon_dataset_1294_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,270,solomon_dataset_270_C_narrow_1777490079.txt,solomon_dataset_270_C_narrow_1777490079,C,narrow,1279.071475002882
1295,solomon_dataset_1295_C_narrow_1777582045.txt,solomon_dataset_1295_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,271,solomon_dataset_271_C_narrow_1777490079.txt,solomon_dataset_271_C_narrow_1777490079,C,narrow,725.5452025333559
1296,solomon_dataset_1296_C_narrow_1777582045.txt,solomon_dataset_1296_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,272,solomon_dataset_272_C_narrow_1777490079.txt,solomon_dataset_272_C_narrow_1777490079,C,narrow,647.6307745486882
1297,solomon_dataset_1297_C_wide_1777582045.txt,solomon_dataset_1297_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,273,solomon_dataset_273_C_wide_1777490079.txt,solomon_dataset_273_C_wide_1777490079,C,wide,860.309746918413
1298,solomon_dataset_1298_C_wide_1777582045.txt,solomon_dataset_1298_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,274,solomon_dataset_274_C_wide_1777490079.txt,solomon_dataset_274_C_wide_1777490079,C,wide,761.102336872654
1299,solomon_dataset_1299_C_narrow_1777582045.txt,solomon_dataset_1299_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,275,solomon_dataset_275_C_narrow_1777490079.txt,solomon_dataset_275_C_narrow_1777490079,C,narrow,733.760277422843
1300,solomon_dataset_1300_C_narrow_1777582045.txt,solomon_dataset_1300_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,276,solomon_dataset_276_C_narrow_1777490079.txt,solomon_dataset_276_C_narrow_1777490079,C,narrow,963.087631042523
1301,solomon_dataset_1301_C_wide_1777582045.txt,solomon_dataset_1301_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,277,solomon_dataset_277_C_wide_1777490079.txt,solomon_dataset_277_C_wide_1777490079,C,wide,518.2384428680037
1302,solomon_dataset_1302_C_narrow_1777582045.txt,solomon_dataset_1302_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,278,solomon_dataset_278_C_narrow_1777490079.txt,solomon_dataset_278_C_narrow_1777490079,C,narrow,889.6147680444623
1303,solomon_dataset_1303_C_wide_1777582045.txt,solomon_dataset_1303_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,279,solomon_dataset_279_C_wide_1777490079.txt,solomon_dataset_279_C_wide_1777490079,C,wide,624.6091635022011
1304,solomon_dataset_1304_R_wide_1777582045.txt,solomon_dataset_1304_R_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,280,solomon_dataset_280_R_wide_1777490079.txt,solomon_dataset_280_R_wide_1777490079,R,wide,1051.3527047666562
1305,solomon_dataset_1305_C_wide_1777582045.txt,solomon_dataset_1305_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,281,solomon_dataset_281_C_wide_1777490079.txt,solomon_dataset_281_C_wide_1777490079,C,wide,333.9075457265798
1306,solomon_dataset_1306_C_wide_1777582045.txt,solomon_dataset_1306_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,282,solomon_dataset_282_C_wide_1777490079.txt,solomon_dataset_282_C_wide_1777490079,C,wide,490.81848303362744
1307,solomon_dataset_1307_C_wide_1777582045.txt,solomon_dataset_1307_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,283,solomon_dataset_283_C_wide_1777490079.txt,solomon_dataset_283_C_wide_1777490079,C,wide,618.4732048484211
1308,solomon_dataset_1308_C_wide_1777582045.txt,solomon_dataset_1308_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,284,solomon_dataset_284_C_wide_1777490079.txt,solomon_dataset_284_C_wide_1777490079,C,wide,713.5307348184443
1309,solomon_dataset_1309_C_narrow_1777582045.txt,solomon_dataset_1309_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,285,solomon_dataset_285_C_narrow_1777490079.txt,solomon_dataset_285_C_narrow_1777490079,C,narrow,740.053881464735
1310,solomon_dataset_1310_C_wide_1777582045.txt,solomon_dataset_1310_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,286,solomon_dataset_286_C_wide_1777490079.txt,solomon_dataset_286_C_wide_1777490079,C,wide,764.3175387437979
1311,solomon_dataset_1311_C_narrow_1777582045.txt,solomon_dataset_1311_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,287,solomon_dataset_287_C_narrow_1777490079.txt,solomon_dataset_287_C_narrow_1777490079,C,narrow,953.145619661399
1312,solomon_dataset_1312_C_wide_1777582045.txt,solomon_dataset_1312_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,288,solomon_dataset_288_C_wide_1777490079.txt,solomon_dataset_288_C_wide_1777490079,C,wide,680.545520202576
1313,solomon_dataset_1313_C_narrow_1777582045.txt,solomon_dataset_1313_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,289,solomon_dataset_289_C_narrow_1777490079.txt,solomon_dataset_289_C_narrow_1777490079,C,narrow,685.897881042989
1314,solomon_dataset_1314_RC_wide_1777582045.txt,solomon_dataset_1314_RC_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,290,solomon_dataset_290_RC_wide_1777490079.txt,solomon_dataset_290_RC_wide_1777490079,RC,wide,861.7998254305111
1315,solomon_dataset_1315_C_wide_1777582045.txt,solomon_dataset_1315_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,291,solomon_dataset_291_C_wide_1777490079.txt,solomon_dataset_291_C_wide_1777490079,C,wide,603.5198310060582
1316,solomon_dataset_1316_C_narrow_1777582045.txt,solomon_dataset_1316_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,292,solomon_dataset_292_C_narrow_1777490079.txt,solomon_dataset_292_C_narrow_1777490079,C,narrow,666.3429352533576
1317,solomon_dataset_1317_C_wide_1777582045.txt,solomon_dataset_1317_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,293,solomon_dataset_293_C_wide_1777490079.txt,solomon_dataset_293_C_wide_1777490079,C,wide,722.2308808693016
1318,solomon_dataset_1318_R_wide_1777582045.txt,solomon_dataset_1318_R_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,294,solomon_dataset_294_R_wide_1777490079.txt,solomon_dataset_294_R_wide_1777490079,R,wide,1136.8089129354398
1319,solomon_dataset_1319_C_wide_1777582045.txt,solomon_dataset_1319_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,295,solomon_dataset_295_C_wide_1777490079.txt,solomon_dataset_295_C_wide_1777490079,C,wide,693.5219133763319
1320,solomon_dataset_1320_C_narrow_1777582045.txt,solomon_dataset_1320_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,296,solomon_dataset_296_C_narrow_1777490079.txt,solomon_dataset_296_C_narrow_1777490079,C,narrow,682.3564720001173
1321,solomon_dataset_1321_C_wide_1777582045.txt,solomon_dataset_1321_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,297,solomon_dataset_297_C_wide_1777490079.txt,solomon_dataset_297_C_wide_1777490079,C,wide,877.6752855072148
1322,solomon_dataset_1322_RC_wide_1777582045.txt,solomon_dataset_1322_RC_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,298,solomon_dataset_298_RC_wide_1777490079.txt,solomon_dataset_298_RC_wide_1777490079,RC,wide,725.2847782962672
1323,solomon_dataset_1323_C_narrow_1777582045.txt,solomon_dataset_1323_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,299,solomon_dataset_299_C_narrow_1777490079.txt,solomon_dataset_299_C_narrow_1777490079,C,narrow,954.7319734934742
1324,solomon_dataset_1324_C_wide_1777582045.txt,solomon_dataset_1324_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,300,solomon_dataset_300_C_wide_1777490079.txt,solomon_dataset_300_C_wide_1777490079,C,wide,538.5285331205556
1325,solomon_dataset_1325_C_narrow_1777582045.txt,solomon_dataset_1325_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,301,solomon_dataset_301_C_narrow_1777490079.txt,solomon_dataset_301_C_narrow_1777490079,C,narrow,1053.0050001163427
1326,solomon_dataset_1326_C_wide_1777582045.txt,solomon_dataset_1326_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,302,solomon_dataset_302_C_wide_1777490079.txt,solomon_dataset_302_C_wide_1777490079,C,wide,566.4067946292831
1327,solomon_dataset_1327_C_wide_1777582045.txt,solomon_dataset_1327_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,303,solomon_dataset_303_C_wide_1777490079.txt,solomon_dataset_303_C_wide_1777490079,C,wide,679.0922583874831
1328,solomon_dataset_1328_C_narrow_1777582045.txt,solomon_dataset_1328_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,304,solomon_dataset_304_C_narrow_1777490079.txt,solomon_dataset_304_C_narrow_1777490079,C,narrow,681.9761849915727
1329,solomon_dataset_1329_C_wide_1777582045.txt,solomon_dataset_1329_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,305,solomon_dataset_305_C_wide_1777490079.txt,solomon_dataset_305_C_wide_1777490079,C,wide,495.8863429175709
1330,solomon_dataset_1330_C_wide_1777582045.txt,solomon_dataset_1330_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,306,solomon_dataset_306_C_wide_1777490079.txt,solomon_dataset_306_C_wide_1777490079,C,wide,480.0434851403217
1331,solomon_dataset_1331_R_wide_1777582045.txt,solomon_dataset_1331_R_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,307,solomon_dataset_307_R_wide_1777490079.txt,solomon_dataset_307_R_wide_1777490079,R,wide,1137.1708831217693
1332,solomon_dataset_1332_C_narrow_1777582045.txt,solomon_dataset_1332_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,308,solomon_dataset_308_C_narrow_1777490079.txt,solomon_dataset_308_C_narrow_1777490079,C,narrow,607.3292238062112
1333,solomon_dataset_1333_C_wide_1777582045.txt,solomon_dataset_1333_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,309,solomon_dataset_309_C_wide_1777490079.txt,solomon_dataset_309_C_wide_1777490079,C,wide,699.4712383190258
1334,solomon_dataset_1334_C_narrow_1777582045.txt,solomon_dataset_1334_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,310,solomon_dataset_310_C_narrow_1777490079.txt,solomon_dataset_310_C_narrow_1777490079,C,narrow,809.970956455842
1335,solomon_dataset_1335_RC_wide_1777582045.txt,solomon_dataset_1335_RC_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,311,solomon_dataset_311_RC_wide_1777490079.txt,solomon_dataset_311_RC_wide_1777490079,RC,wide,592.0678419812417
1336,solomon_dataset_1336_C_narrow_1777582045.txt,solomon_dataset_1336_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,312,solomon_dataset_312_C_narrow_1777490079.txt,solomon_dataset_312_C_narrow_1777490079,C,narrow,885.9300201983406
1337,solomon_dataset_1337_C_narrow_1777582045.txt,solomon_dataset_1337_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,313,solomon_dataset_313_C_narrow_1777490079.txt,solomon_dataset_313_C_narrow_1777490079,C,narrow,912.057135182483
1338,solomon_dataset_1338_C_narrow_1777582045.txt,solomon_dataset_1338_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,314,solomon_dataset_314_C_narrow_1777490079.txt,solomon_dataset_314_C_narrow_1777490079,C,narrow,717.5843350822422
1339,solomon_dataset_1339_C_narrow_1777582045.txt,solomon_dataset_1339_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,315,solomon_dataset_315_C_narrow_1777490079.txt,solomon_dataset_315_C_narrow_1777490079,C,narrow,534.0846044702507
1340,solomon_dataset_1340_RC_narrow_1777582045.txt,solomon_dataset_1340_RC_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,316,solomon_dataset_316_RC_narrow_1777490079.txt,solomon_dataset_316_RC_narrow_1777490079,RC,narrow,1369.583542633655
1341,solomon_dataset_1341_C_wide_1777582045.txt,solomon_dataset_1341_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,317,solomon_dataset_317_C_wide_1777490079.txt,solomon_dataset_317_C_wide_1777490079,C,wide,288.83814383940904
1342,solomon_dataset_1342_C_wide_1777582045.txt,solomon_dataset_1342_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,318,solomon_dataset_318_C_wide_1777490079.txt,solomon_dataset_318_C_wide_1777490079,C,wide,479.86655191528206
1343,solomon_dataset_1343_C_narrow_1777582045.txt,solomon_dataset_1343_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,319,solomon_dataset_319_C_narrow_1777490079.txt,solomon_dataset_319_C_narrow_1777490079,C,narrow,914.795344328309
1344,solomon_dataset_1344_R_narrow_1777582045.txt,solomon_dataset_1344_R_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,320,solomon_dataset_320_R_narrow_1777490079.txt,solomon_dataset_320_R_narrow_1777490079,R,narrow,1317.8135316580317
1345,solomon_dataset_1345_R_wide_1777582045.txt,solomon_dataset_1345_R_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,321,solomon_dataset_321_R_wide_1777490079.txt,solomon_dataset_321_R_wide_1777490079,R,wide,909.170593953175
1346,solomon_dataset_1346_R_wide_1777582045.txt,solomon_dataset_1346_R_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,322,solomon_dataset_322_R_wide_1777490079.txt,solomon_dataset_322_R_wide_1777490079,R,wide,944.6855041626645
1347,solomon_dataset_1347_C_wide_1777582045.txt,solomon_dataset_1347_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,323,solomon_dataset_323_C_wide_1777490079.txt,solomon_dataset_323_C_wide_1777490079,C,wide,754.7883396838658
1348,solomon_dataset_1348_C_wide_1777582045.txt,solomon_dataset_1348_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,324,solomon_dataset_324_C_wide_1777490079.txt,solomon_dataset_324_C_wide_1777490079,C,wide,587.242227923567
1349,solomon_dataset_1349_C_wide_1777582045.txt,solomon_dataset_1349_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,325,solomon_dataset_325_C_wide_1777490079.txt,solomon_dataset_325_C_wide_1777490079,C,wide,669.0839661966223
1350,solomon_dataset_1350_C_wide_1777582045.txt,solomon_dataset_1350_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,326,solomon_dataset_326_C_wide_1777490079.txt,solomon_dataset_326_C_wide_1777490079,C,wide,405.1820763429773
1351,solomon_dataset_1351_RC_narrow_1777582045.txt,solomon_dataset_1351_RC_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,327,solomon_dataset_327_RC_narrow_1777490079.txt,solomon_dataset_327_RC_narrow_1777490079,RC,narrow,1130.2997314316642
1352,solomon_dataset_1352_C_wide_1777582045.txt,solomon_dataset_1352_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,328,solomon_dataset_328_C_wide_1777490079.txt,solomon_dataset_328_C_wide_1777490079,C,wide,726.1611791315269
1353,solomon_dataset_1353_RC_wide_1777582045.txt,solomon_dataset_1353_RC_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,329,solomon_dataset_329_RC_wide_1777490079.txt,solomon_dataset_329_RC_wide_1777490079,RC,wide,852.7849675901537
1354,solomon_dataset_1354_C_wide_1777582045.txt,solomon_dataset_1354_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,330,solomon_dataset_330_C_wide_1777490079.txt,solomon_dataset_330_C_wide_1777490079,C,wide,631.138894430757
1355,solomon_dataset_1355_C_wide_1777582045.txt,solomon_dataset_1355_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,331,solomon_dataset_331_C_wide_1777490079.txt,solomon_dataset_331_C_wide_1777490079,C,wide,468.1757847769917
1356,solomon_dataset_1356_C_narrow_1777582045.txt,solomon_dataset_1356_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,332,solomon_dataset_332_C_narrow_1777490079.txt,solomon_dataset_332_C_narrow_1777490079,C,narrow,1032.294930691478
1357,solomon_dataset_1357_C_narrow_1777582045.txt,solomon_dataset_1357_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,333,solomon_dataset_333_C_narrow_1777490079.txt,solomon_dataset_333_C_narrow_1777490079,C,narrow,502.63688710195476
1358,solomon_dataset_1358_C_narrow_1777582045.txt,solomon_dataset_1358_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,334,solomon_dataset_334_C_narrow_1777490079.txt,solomon_dataset_334_C_narrow_1777490079,C,narrow,847.4588668031674
1359,solomon_dataset_1359_C_wide_1777582045.txt,solomon_dataset_1359_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,335,solomon_dataset_335_C_wide_1777490079.txt,solomon_dataset_335_C_wide_1777490079,C,wide,594.1987550289739
1360,solomon_dataset_1360_C_wide_1777582045.txt,solomon_dataset_1360_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,336,solomon_dataset_336_C_wide_1777490079.txt,solomon_dataset_336_C_wide_1777490079,C,wide,359.20760848974976
1361,solomon_dataset_1361_C_narrow_1777582045.txt,solomon_dataset_1361_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,337,solomon_dataset_337_C_narrow_1777490079.txt,solomon_dataset_337_C_narrow_1777490079,C,narrow,336.98220167885063
1362,solomon_dataset_1362_C_wide_1777582045.txt,solomon_dataset_1362_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,338,solomon_dataset_338_C_wide_1777490079.txt,solomon_dataset_338_C_wide_1777490079,C,wide,506.6764314598147
1363,solomon_dataset_1363_C_wide_1777582045.txt,solomon_dataset_1363_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,339,solomon_dataset_339_C_wide_1777490079.txt,solomon_dataset_339_C_wide_1777490079,C,wide,536.6192822829373
1364,solomon_dataset_1364_C_narrow_1777582045.txt,solomon_dataset_1364_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,340,solomon_dataset_340_C_narrow_1777490079.txt,solomon_dataset_340_C_narrow_1777490079,C,narrow,1134.8591550256285
1365,solomon_dataset_1365_C_narrow_1777582045.txt,solomon_dataset_1365_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,341,solomon_dataset_341_C_narrow_1777490079.txt,solomon_dataset_341_C_narrow_1777490079,C,narrow,565.1873310539156
1366,solomon_dataset_1366_C_wide_1777582045.txt,solomon_dataset_1366_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,342,solomon_dataset_342_C_wide_1777490079.txt,solomon_dataset_342_C_wide_1777490079,C,wide,481.77827650665824
1367,solomon_dataset_1367_C_narrow_1777582045.txt,solomon_dataset_1367_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,343,solomon_dataset_343_C_narrow_1777490079.txt,solomon_dataset_343_C_narrow_1777490079,C,narrow,635.4028989296978
1368,solomon_dataset_1368_C_narrow_1777582045.txt,solomon_dataset_1368_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,344,solomon_dataset_344_C_narrow_1777490079.txt,solomon_dataset_344_C_narrow_1777490079,C,narrow,541.467780688658
